Protein IDs	Majority protein IDs	Peptide counts (all)	Peptide counts (razor+unique)	Peptide counts (unique)	Fasta headers	Number of proteins	Peptides	Razor + unique peptides	Unique peptides	Peptides I_3_01	Peptides I_3_02	Peptides I_3_03	Peptides I_3_04	Peptides I_3_05	Peptides I_3_06	Peptides III_3_01	Peptides III_3_02	Peptides III_3_03	Peptides III_3_04	Peptides III_3_05	Peptides III_3_06	Peptides LZ5_01	Peptides LZ5_02	Peptides LZ5_04	Peptides LZ5_05	Peptides LZ5_06	Razor + unique peptides I_3_01	Razor + unique peptides I_3_02	Razor + unique peptides I_3_03	Razor + unique peptides I_3_04	Razor + unique peptides I_3_05	Razor + unique peptides I_3_06	Razor + unique peptides III_3_01	Razor + unique peptides III_3_02	Razor + unique peptides III_3_03	Razor + unique peptides III_3_04	Razor + unique peptides III_3_05	Razor + unique peptides III_3_06	Razor + unique peptides LZ5_01	Razor + unique peptides LZ5_02	Razor + unique peptides LZ5_04	Razor + unique peptides LZ5_05	Razor + unique peptides LZ5_06	Unique peptides I_3_01	Unique peptides I_3_02	Unique peptides I_3_03	Unique peptides I_3_04	Unique peptides I_3_05	Unique peptides I_3_06	Unique peptides III_3_01	Unique peptides III_3_02	Unique peptides III_3_03	Unique peptides III_3_04	Unique peptides III_3_05	Unique peptides III_3_06	Unique peptides LZ5_01	Unique peptides LZ5_02	Unique peptides LZ5_04	Unique peptides LZ5_05	Unique peptides LZ5_06	Sequence coverage [%]	Unique + razor sequence coverage [%]	Unique sequence coverage [%]	Mol. weight [kDa]	Sequence length	Sequence lengths	Fraction average	Fraction 1	Q-value	Score	Identification type I_3_01	Identification type I_3_02	Identification type I_3_03	Identification type I_3_04	Identification type I_3_05	Identification type I_3_06	Identification type III_3_01	Identification type III_3_02	Identification type III_3_03	Identification type III_3_04	Identification type III_3_05	Identification type III_3_06	Identification type LZ5_01	Identification type LZ5_02	Identification type LZ5_04	Identification type LZ5_05	Identification type LZ5_06	Sequence coverage I_3_01 [%]	Sequence coverage I_3_02 [%]	Sequence coverage I_3_03 [%]	Sequence coverage I_3_04 [%]	Sequence coverage I_3_05 [%]	Sequence coverage I_3_06 [%]	Sequence coverage III_3_01 [%]	Sequence coverage III_3_02 [%]	Sequence coverage III_3_03 [%]	Sequence coverage III_3_04 [%]	Sequence coverage III_3_05 [%]	Sequence coverage III_3_06 [%]	Sequence coverage LZ5_01 [%]	Sequence coverage LZ5_02 [%]	Sequence coverage LZ5_04 [%]	Sequence coverage LZ5_05 [%]	Sequence coverage LZ5_06 [%]	Intensity	Intensity I_3_01	Intensity I_3_02	Intensity I_3_03	Intensity I_3_04	Intensity I_3_05	Intensity I_3_06	Intensity III_3_01	Intensity III_3_02	Intensity III_3_03	Intensity III_3_04	Intensity III_3_05	Intensity III_3_06	Intensity LZ5_01	Intensity LZ5_02	Intensity LZ5_04	Intensity LZ5_05	Intensity LZ5_06	LFQ intensity I_3_01	LFQ intensity I_3_02	LFQ intensity I_3_03	LFQ intensity I_3_04	LFQ intensity I_3_05	LFQ intensity I_3_06	LFQ intensity III_3_01	LFQ intensity III_3_02	LFQ intensity III_3_03	LFQ intensity III_3_04	LFQ intensity III_3_05	LFQ intensity III_3_06	LFQ intensity LZ5_01	LFQ intensity LZ5_02	LFQ intensity LZ5_04	LFQ intensity LZ5_05	LFQ intensity LZ5_06	MS/MS Count I_3_01	MS/MS Count I_3_02	MS/MS Count I_3_03	MS/MS Count I_3_04	MS/MS Count I_3_05	MS/MS Count I_3_06	MS/MS Count III_3_01	MS/MS Count III_3_02	MS/MS Count III_3_03	MS/MS Count III_3_04	MS/MS Count III_3_05	MS/MS Count III_3_06	MS/MS Count LZ5_01	MS/MS Count LZ5_02	MS/MS Count LZ5_04	MS/MS Count LZ5_05	MS/MS Count LZ5_06	MS/MS Count	Only identified by site	Reverse	Potential contaminant	id	Peptide IDs	Peptide is razor	Mod. peptide IDs	Evidence IDs	MS/MS IDs	Best MS/MS	Oxidation (M) site IDs	Oxidation (M) site positions
E1ZK88	E1ZK88	3	3	2		1	3	3	2	3	3	3	2	3	3	2	2	2	2	2	2	3	3	3	2	3	3	3	3	2	3	3	2	2	2	2	2	2	3	3	3	2	3	2	2	2	1	2	2	1	1	1	1	1	1	2	2	2	1	2	52.6	52.6	40.8	8.5216	76	76	1	70	0	323.31	By MS/MS	By MS/MS	By MS/MS	By MS/MS	By MS/MS	By MS/MS	By MS/MS	By MS/MS	By MS/MS	By MS/MS	By MS/MS	By MS/MS	By MS/MS	By MS/MS	By MS/MS	By MS/MS	By MS/MS	52.6	52.6	52.6	32.9	52.6	52.6	32.9	32.9	32.9	32.9	32.9	32.9	52.6	52.6	52.6	32.9	52.6	204930000	24686000	22131000	22393000	13240000	13022000	10360000	15640000	8961900	9279300	10728000	10463000	6177300	9819300	6399000	7412700	5826400	8395400	23022000	26423000	23094000	20056000	21805000	26063000	31216000	22306000	42960000	26309000	25232000	27309000	10579000	13277000	8553300	11638000	10170000	8	6	9	3	5	4	7	5	5	7	7	7	6	2	2	3	4	90				215	108;336;397	True;True;True	112;341;402	1096;1097;1098;1099;1100;1101;1102;1103;1104;1105;1106;1107;1108;1109;1110;1111;1112;1113;3525;3526;3527;3528;3529;3530;3531;3532;3533;4149;4150;4151;4152;4153;4154;4155;4156;4157;4158;4159;4160;4161;4162;4163;4164;4165;4166;4167;4168;4169;4170;4171;4172;4173;4174;4175;4176;4177;4178;4179;4180;4181;4182;4183;4184;4185;4186;4187;4188;4189;4190;4191	764;765;766;767;768;769;770;771;772;773;774;775;776;777;778;2356;2357;2358;2716;2717;2718;2719;2720;2721;2722;2723;2724;2725;2726;2727;2728;2729;2730;2731;2732;2733;2734;2735;2736;2737;2738;2739;2740;2741;2742;2743;2744;2745;2746;2747;2748;2749;2750;2751;2752;2753;2754;2755;2756;2757;2758;2759;2760;2761;2762;2763;2764;2765;2766;2767;2768;2769;2770;2771;2772;2773;2774;2775;2776;2777;2778;2779;2780;2781;2782;2783;2784;2785;2786;2787	768;2358;2757		
E1ZKK8	E1ZKK8	1	1	1		1	1	1	1	1	1	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1.8	1.8	1.8	48.293	433	433	1	4	1	-2	By MS/MS	By matching	By matching		By matching													1.8	1.8	1.8	0	1.8	0	0	0	0	0	0	0	0	0	0	0	0	275760	80682	83267	66558	0	45248	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	80930	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	+			216	292	True	297	3158;3159;3160;3161	2094	2094	21	1
E1ZKZ7	E1ZKZ7	1	1	1		1	1	1	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	11	11	11	24.862	228	228	1	1	0	7.0317					By MS/MS													0	0	0	0	11	0	0	0	0	0	0	0	0	0	0	0	0	305410	0	0	0	0	305410	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	546260	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				217	295	True	300	3177	2099	2099		
E1ZL13	E1ZL13	1	1	1		1	1	1	1	1	1	1	0	1	0	0	0	0	0	0	0	0	0	1	0	0	1	1	1	0	1	0	0	0	0	0	0	0	0	0	1	0	0	1	1	1	0	1	0	0	0	0	0	0	0	0	0	1	0	0	8	8	8	25.502	225	225	1	5	0	6.9462	By MS/MS	By matching	By matching		By matching										By matching			8	8	8	0	8	0	0	0	0	0	0	0	0	0	8	0	0	500640	113870	93689	98131	0	93338	0	0	0	0	0	0	0	0	0	101620	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	137040	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				218	66	True	69	659;660;661;662;663	437	437		
E1ZL24	E1ZL24	3	3	3		1	3	3	3	3	3	3	3	3	2	1	1	1	1	1	1	1	1	1	1	1	3	3	3	3	3	2	1	1	1	1	1	1	1	1	1	1	1	3	3	3	3	3	2	1	1	1	1	1	1	1	1	1	1	1	29	29	29	20.894	183	183	1	28	0	38.288	By MS/MS	By MS/MS	By MS/MS	By matching	By MS/MS	By matching	By MS/MS	By MS/MS	By matching	By MS/MS	By MS/MS	By matching	By MS/MS	By matching	By matching	By matching	By MS/MS	29	29	29	29	29	19.1	7.7	7.7	7.7	7.7	7.7	7.7	7.7	7.7	7.7	7.7	7.7	6372400	1162900	931320	1269200	700060	529590	193250	242470	175050	56465	125070	232160	76342	161480	95203	130070	100800	191030	1002500	1147600	1463800	994190	962830	751990	0	0	0	0	0	0	0	0	0	0	0	1	1	2	0	2	0	1	1	0	1	1	0	1	0	0	0	1	12				219	251;306;320	True;True;True	256;311;325	2754;2755;2756;2757;2758;2759;3254;3255;3256;3257;3258;3342;3343;3344;3345;3346;3347;3348;3349;3350;3351;3352;3353;3354;3355;3356;3357;3358	1878;2173;2220;2221;2222;2223;2224;2225;2226;2227;2228;2229	1878;2173;2220		
E1ZLA8;E1ZSG1;E1ZLE1	E1ZLA8	3;1;1	1;0;0	1;0;0		3	3	1	1	3	2	3	3	2	2	2	2	1	1	2	1	2	1	1	2	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	6.1	2.9	2.9	73.533	661	661;627;632	1	23	0	22.921	By MS/MS	By MS/MS	By MS/MS	By MS/MS	By MS/MS	By MS/MS	By matching	By matching	By MS/MS	By MS/MS	By matching	By matching	By MS/MS	By MS/MS	By MS/MS	By matching	By matching	6.1	4.4	6.1	6.1	4.4	4.5	4.5	4.5	2.9	2.9	4.5	2.9	4.5	2.9	2.9	4.5	4.5	25097000	3777800	5472000	5088800	3032700	2172600	1860100	303990	336310	92832	333410	366820	122830	502050	242190	438840	344730	608620	3905100	7325100	5423300	4440000	4129300	4718300	0	0	0	0	0	0	0	0	0	0	0	2	2	1	1	1	2	0	0	1	1	0	0	1	1	1	0	0	14				220	27;175;432	True;False;False	28;179;437	271;272;273;274;275;276;277;278;279;280;281;282;283;284;285;286;287;288;289;290;291;292;293;1847;1848;1849;1850;1851;4573;4574;4575;4576;4577;4578;4579;4580;4581;4582	188;189;190;191;192;193;194;195;196;197;198;199;200;201;1262;1263;3046;3047	191;1263;3046		
E1ZLG3;A0A087SR78	E1ZLG3;A0A087SR78	3;2	2;1	2;1	;	2	3	2	2	2	2	2	2	2	2	3	2	2	3	2	3	3	3	3	2	2	1	1	1	1	1	1	2	1	1	2	1	2	2	2	2	1	1	1	1	1	1	1	1	2	1	1	2	1	2	2	2	2	1	1	3.5	2.1	2.1	103.68	946	946;989	1	23	0	12.286	By matching	By MS/MS	By MS/MS	By matching	By MS/MS	By matching	By matching	By matching	By matching	By matching	By matching	By MS/MS	By MS/MS	By matching	By matching	By matching	By matching	2.5	2.5	2.5	2.5	2.5	2.5	3.5	2.3	2.3	3.5	2.3	3.5	3.5	3.5	3.5	2.3	2.5	7958600	358780	187160	199130	207320	118820	114480	591180	465410	120070	386890	369700	378450	1390000	788470	1343200	773240	166240	0	0	0	0	0	0	1446200	0	0	1321400	0	1610300	1412700	1559000	1387200	0	0	0	1	1	0	1	0	0	0	0	0	0	0	2	0	0	0	0	5				221	26;326;479	True;False;True	27;331;484	258;259;260;261;262;263;264;265;266;267;268;269;270;3423;3424;3425;3426;3427;3428;3429;3430;3431;3432;3433;3434;3435;3436;3437;3438;3439;5077;5078;5079;5080;5081;5082;5083;5084;5085;5086	183;184;185;186;187;2279;2280;2281;2282;2283;2284;2285;2286;2287;2288;2289;2290;2291;2292;2293;2294;3459	187;2283;3459		
E1ZM63	E1ZM63	1	1	1		1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	0	1	6.5	6.5	6.5	30.722	275	275	1	4	1	-2													By matching	By matching	By matching		By MS/MS	0	0	0	0	0	0	0	0	0	0	0	0	6.5	6.5	6.5	0	6.5	1987000	0	0	0	0	0	0	0	0	0	0	0	0	485730	321030	663210	0	517080	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	761180	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	+			222	276	True	281	3015;3016;3017;3018	2024	2024	22;23	120;132
E1ZMD2	E1ZMD2	2	1	1		1	2	1	1	0	0	0	0	0	0	2	2	1	2	2	1	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	1	0	0	0	0	0	2.5	2.5	2.5	71.868	668	668	1	10	0	7.5933							By MS/MS	By matching	By matching	By MS/MS	By matching	By matching						0	0	0	0	0	0	2.5	2.5	2.5	2.5	2.5	2.5	0	0	0	0	0	1150900	0	0	0	0	0	0	235840	211880	123890	196020	295210	88036	0	0	0	0	0	0	0	0	0	0	0	500070	504680	0	482820	589250	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	2	0	0	0	0	0	0	0	3				223	8;222	False;True	8;227	97;98;99;100;2360;2361;2362;2363;2364;2365;2366;2367;2368;2369	75;1574;1575;1576	75;1574		
E1ZMX3	E1ZMX3	1	1	1		1	1	1	1	1	1	1	1	1	1	0	0	1	1	1	1	0	0	0	0	0	1	1	1	1	1	1	0	0	1	1	1	1	0	0	0	0	0	1	1	1	1	1	1	0	0	1	1	1	1	0	0	0	0	0	1.7	1.7	1.7	78.836	715	715	1	12	1	-2	By matching	By matching	By matching	By matching	By MS/MS	By matching			By matching	By MS/MS	By matching	By MS/MS						1.7	1.7	1.7	1.7	1.7	1.7	0	0	1.7	1.7	1.7	1.7	0	0	0	0	0	9167100	927130	939180	1153300	1047300	1062500	785220	0	0	681630	1609700	687400	273680	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1014500	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	1	0	0	0	0	0	3	+			224	340	True	345	3575;3576;3577;3578;3579;3580;3581;3582;3583;3584;3585;3586	2371;2372;2373	2372	24	393
E1ZN67	E1ZN67	1	1	1		1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	5	5	5	26.336	240	240	1	17	0	11.44	By MS/MS	By matching	By MS/MS	By MS/MS	By MS/MS	By matching	By MS/MS	By MS/MS	By matching	By MS/MS	By MS/MS	By matching	By matching	By matching	By MS/MS	By MS/MS	By MS/MS	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	1699400	161000	79232	103370	129540	124390	70368	116570	115150	52201	82818	101310	74525	143810	74040	110710	72884	87435	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	128710	2	0	1	1	1	0	2	2	0	1	1	0	0	0	1	1	1	14				225	248	True	253	2690;2691;2692;2693;2694;2695;2696;2697;2698;2699;2700;2701;2702;2703;2704;2705;2706	1799;1800;1801;1802;1803;1804;1805;1806;1807;1808;1809;1810;1811;1812	1799		
E1ZNM5	E1ZNM5	1	1	1		1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	0	0	0	0	0	1	1	1	1	1	1	1	1	1	1	1	0	0	0	0	0	0	1	1	1	1	1	1	1	1	1	1	1	0	0	0	0	0	0	2	2	2	59.857	542	542	1	11	0	9.4697	By MS/MS	By matching	By MS/MS	By MS/MS	By matching	By matching	By matching	By MS/MS	By matching	By matching	By matching							2	2	2	2	2	2	2	2	2	2	2	0	0	0	0	0	0	1804100	357080	116010	240160	169980	152570	84790	174880	119160	79821	148120	161490	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	354920	0	0	0	0	0	0	1	0	1	1	0	0	0	1	0	0	0	0	0	0	0	0	0	4				226	2	True	2	16;17;18;19;20;21;22;23;24;25;26	11;12;13;14	11		
E1ZP22	E1ZP22	1	1	1		1	1	1	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	4.1	4.1	4.1	62.546	562	562	1	1	0.0084388	5.9327						By MS/MS												0	0	0	0	0	4.1	0	0	0	0	0	0	0	0	0	0	0	926290	0	0	0	0	0	926290	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2390500	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1				227	358	True	363	3719	2456	2456		
E1ZPT2	E1ZPT2	1	1	1		1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.5	5.5	5.5	23.709	236	236	1	1	1	-2	By MS/MS																	5.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	+			228	309	True	314	3264	2176	2176	25	148
E1ZPY4	E1ZPY4	1	1	1		1	1	1	1	1	0	1	1	1	1	1	1	0	0	1	1	1	1	1	1	1	1	0	1	1	1	1	1	1	0	0	1	1	1	1	1	1	1	1	0	1	1	1	1	1	1	0	0	1	1	1	1	1	1	1	2.3	2.3	2.3	64.997	598	598	1	14	0	15.563	By MS/MS		By MS/MS	By MS/MS	By matching	By matching	By matching	By matching			By matching	By matching	By MS/MS	By MS/MS	By MS/MS	By MS/MS	By matching	2.3	0	2.3	2.3	2.3	2.3	2.3	2.3	0	0	2.3	2.3	2.3	2.3	2.3	2.3	2.3	2217700	167820	0	262980	121700	130400	81905	108150	98378	0	0	70179	58250	312780	172720	211090	183210	238160	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	350590	2	0	1	1	0	0	0	0	0	0	0	0	2	1	3	1	0	11				229	486	True	491	5165;5166;5167;5168;5169;5170;5171;5172;5173;5174;5175;5176;5177;5178	3530;3531;3532;3533;3534;3535;3536;3537;3538;3539;3540	3535		
E1ZPY8	E1ZPY8	2	1	1		1	2	1	1	1	1	1	1	1	1	2	1	1	1	2	1	2	2	2	2	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	3.2	1.2	1.2	113.23	1040	1040	1	17	0	17.141	By MS/MS	By MS/MS	By MS/MS	By MS/MS	By MS/MS	By matching	By matching	By MS/MS	By matching	By matching	By matching	By matching	By matching	By MS/MS	By MS/MS	By matching	By MS/MS	1.2	1.2	1.2	1.2	1.2	1.2	3.2	1.2	1.2	1.2	3.2	1.2	3.2	3.2	3.2	3.2	3.2	3322000	310560	258510	250060	157370	145550	139520	104340	123570	75418	106580	189960	80918	384190	177430	280980	226200	310850	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	457590	1	1	1	1	1	0	0	1	0	0	0	0	0	1	1	0	1	9				230	106;113	False;True	110;117	1072;1073;1074;1075;1076;1077;1078;1146;1147;1148;1149;1150;1151;1152;1153;1154;1155;1156;1157;1158;1159;1160;1161;1162	757;758;759;806;807;808;809;810;811;812;813;814	757;813		
E1ZQ26	E1ZQ26	1	1	1		1	1	1	1	1	1	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	16.7	16.7	16.7	7.6069	66	66	1	4	0.0047847	6.2411	By MS/MS	By matching	By matching		By MS/MS													16.7	16.7	16.7	0	16.7	0	0	0	0	0	0	0	0	0	0	0	0	4416100	1758000	1142800	694550	0	820740	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1468000	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	2				231	123	True	127	1271;1272;1273;1274	883;884	884		
E1ZQ30	E1ZQ30	2	2	2		1	2	2	2	0	0	1	0	0	1	0	0	0	0	0	0	1	1	0	0	1	0	0	1	0	0	1	0	0	0	0	0	0	1	1	0	0	1	0	0	1	0	0	1	0	0	0	0	0	0	1	1	0	0	1	1	1	1	129.69	1236	1236	1	5	0	11.598			By MS/MS			By MS/MS							By matching	By MS/MS			By MS/MS	0	0	0.9	0	0	0.9	0	0	0	0	0	0	0.9	0.9	0	0	0.9	4875900	0	0	1726600	0	0	1339200	0	0	0	0	0	0	1090700	454910	0	0	264540	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	389430	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	2				232	97;343	True;True	101;348	981;3605;3606;3607;3608	686;2379;2380;2381	686;2379		
E1ZQA8	E1ZQA8	1	1	1		1	1	1	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	2.3	2.3	2.3	79.867	742	742	1	6	0.0048309	6.2704	By MS/MS	By matching	By MS/MS	By matching	By matching	By matching												2.3	2.3	2.3	2.3	2.3	2.3	0	0	0	0	0	0	0	0	0	0	0	2610000	612350	491200	477090	363230	413010	253110	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	653220	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2				233	357	True	362	3713;3714;3715;3716;3717;3718	2454;2455	2455	26	589
E1ZQB3	E1ZQB3	1	1	1		1	1	1	1	0	0	0	0	0	0	1	1	1	1	0	1	1	1	1	0	0	0	0	0	0	0	0	1	1	1	1	0	1	1	1	1	0	0	0	0	0	0	0	0	1	1	1	1	0	1	1	1	1	0	0	0.5	0.5	0.5	244.59	2395	2395	1	8	0.0086957	5.9848							By matching	By matching	By matching	By matching		By matching	By MS/MS	By matching	By matching			0	0	0	0	0	0	0.5	0.5	0.5	0.5	0	0.5	0.5	0.5	0.5	0	0	4110000	0	0	0	0	0	0	267330	428280	156010	252740	0	135400	905480	592730	1372000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1850300	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1				234	208	True	213	2242;2243;2244;2245;2246;2247;2248;2249	1522	1522		
E1ZQI1	E1ZQI1	1	1	1		1	1	1	1	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0.7	0.7	0.7	170.86	1621	1621	1	2	0.0084746	5.9412								By matching	By MS/MS									0	0	0	0	0	0	0	0.7	0.7	0	0	0	0	0	0	0	0	300040	0	0	0	0	0	0	0	210280	89761	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	379030	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1				235	89	True	93	928;929	635	635		
E1ZQV2;E1ZU40;E1ZD71	E1ZQV2	14;2;1	14;2;1	7;0;0		3	14	14	7	13	12	13	13	12	11	8	8	7	7	7	8	10	10	8	11	10	13	12	13	13	12	11	8	8	7	7	7	8	10	10	8	11	10	7	7	7	7	6	6	3	2	2	2	2	3	3	3	3	4	3	26.5	26.5	14.7	70.742	645	645;310;1090	1	225	0	245.27	By MS/MS	By MS/MS	By MS/MS	By MS/MS	By MS/MS	By MS/MS	By MS/MS	By MS/MS	By MS/MS	By MS/MS	By MS/MS	By MS/MS	By MS/MS	By MS/MS	By MS/MS	By MS/MS	By MS/MS	26.4	26.4	26.4	26.4	26	23.6	18.4	20.3	18.3	14.1	14.1	18.4	20.6	20.6	18.8	20.9	20.6	347180000	45090000	41412000	46857000	28475000	25218000	17259000	11950000	10603000	5155700	11651000	11953000	8023900	22041000	13322000	16291000	13046000	18831000	38716000	52168000	50819000	38081000	41343000	41301000	31053000	29713000	29087000	36102000	36262000	37305000	23146000	23077000	19181000	22711000	22010000	14	13	14	15	11	9	7	9	6	12	5	4	9	6	7	8	8	157				236	43;61;78;92;105;116;203;204;229;304;356;367;415;416	True;True;True;True;True;True;True;True;True;True;True;True;True;True	44;63;64;82;96;109;120;208;209;234;309;361;372;420;421	406;407;408;409;410;411;412;413;414;415;416;417;418;419;420;421;422;423;424;425;426;427;428;429;430;431;589;590;591;592;593;594;595;596;597;598;599;600;784;785;786;787;788;932;933;934;935;936;937;938;939;940;941;942;1040;1041;1042;1043;1044;1045;1046;1047;1048;1049;1050;1051;1052;1053;1054;1055;1056;1057;1058;1059;1060;1061;1062;1063;1064;1065;1066;1067;1068;1069;1070;1071;1202;1203;1204;1205;1206;1207;1208;1209;1210;1211;1212;1213;1214;1215;1216;2167;2168;2169;2170;2171;2172;2173;2174;2175;2176;2177;2178;2179;2180;2181;2182;2183;2184;2185;2186;2187;2188;2189;2190;2191;2192;2193;2194;2195;2196;2197;2198;2199;2200;2201;2202;2203;2204;2205;2206;2207;2208;2209;2438;2439;2440;2441;2442;2443;2444;2445;2446;2447;3246;3247;3248;3249;3250;3251;3703;3704;3705;3706;3707;3708;3709;3710;3711;3712;3792;3793;3794;3795;3796;3797;3798;3799;3800;3801;3802;3803;3804;3805;3806;3807;3808;3809;3810;3811;3812;3813;3814;3815;3816;3817;3818;3819;3820;3821;3822;3823;4371;4372;4373;4374;4375;4376;4377;4378;4379;4380;4381;4382;4383;4384;4385;4386;4387;4388;4389;4390;4391;4392;4393	266;267;268;269;371;372;373;374;375;376;377;378;379;380;381;382;383;384;385;386;387;523;639;640;641;642;643;644;645;646;647;718;719;720;721;722;723;724;725;726;727;728;729;730;731;732;733;734;735;736;737;738;739;740;741;742;743;744;745;746;747;748;749;750;751;752;753;754;755;756;848;849;850;851;852;853;854;855;856;857;858;859;860;1458;1459;1460;1461;1462;1463;1464;1465;1466;1467;1468;1469;1470;1471;1472;1473;1474;1475;1476;1477;1478;1479;1480;1481;1482;1483;1484;1485;1486;1487;1488;1489;1490;1491;1492;1493;1494;1638;1639;1640;1641;2169;2170;2446;2447;2448;2449;2450;2451;2452;2453;2503;2504;2505;2506;2507;2508;2509;2510;2511;2512;2513;2514;2515;2516;2517;2518;2519;2924;2925;2926;2927;2928;2929;2930	267;383;523;647;749;851;1468;1492;1639;2169;2448;2507;2924;2925	27	172
